dms_orig,origin,dms_dest,destination,distance_mi,travel_time_hr
491,Lehi+UT,269,Lansing+MI,1619.8,23
491,Lehi+UT,271,Minneapolis+MN,1252.3,18.2
491,Lehi+UT,279,Saint+Paul+MN,1261.3,18.4
491,Lehi+UT,280,Jackson+MS,1615,24.2
491,Lehi+UT,291,Kansas+City+MO,1098.3,15.6
491,Lehi+UT,299,Springfield+MO,1256.5,18.2
491,Lehi+UT,300,Billings+MT,581.5,8.9
491,Lehi+UT,311,Omaha+NE,951.2,13.5
491,Lehi+UT,319,Lincoln+NE,902.5,12.9
491,Lehi+UT,321,Las+Vegas+NV,392.8,5.4
491,Lehi+UT,329,Reno+NV,544.7,7.8
491,Lehi+UT,331,Manchester+NH,2420.2,35.3
491,Lehi+UT,339,Concord+NH,2365.2,36.1
491,Lehi+UT,341,Newark+NJ,2181.9,31.7
491,Lehi+UT,342,Trenton+NJ,2181.3,31.7
491,Lehi+UT,350,Albuquerque+NM,570.5,9.5
491,Lehi+UT,361,Albany+NY,2219.8,33.2
491,Lehi+UT,362,Buffalo+NY,1935.6,28.5
491,Lehi+UT,363,Brooklyn+NY,2198.8,32.7
491,Lehi+UT,364,Rochester+NY,2003.8,29.2
491,Lehi+UT,369,Syracuse+NY,2080.2,30.4
491,Lehi+UT,371,Charlotte+NC,2052.3,30.3
491,Lehi+UT,372,Kernersville+NC,2073.4,29.8
491,Lehi+UT,373,Cary+NC,2160.6,31.5
491,Lehi+UT,379,Asheville+NC,1942.5,29
491,Lehi+UT,380,Fargo+ND,1139.8,17.2
491,Lehi+UT,391,Cincinnati+OH,1671.4,24.2
491,Lehi+UT,392,Cleveland+OH,1746.9,25.5
491,Lehi+UT,393,Columbus+OH,1737.8,24.9
491,Lehi+UT,394,Dayton+OH,1658.6,24.2
491,Lehi+UT,399,Toledo+OH,1647.2,23.8
491,Lehi+UT,401,Oklahoma+City+OK,1172.6,16.6
491,Lehi+UT,402,Tulsa+OK,1187.5,17
491,Lehi+UT,409,Lawton+OK,1063.9,16.6
491,Lehi+UT,411,Tigard+OR,800.8,11.7
491,Lehi+UT,419,Eugene+OR,807.3,12.3
491,Lehi+UT,421,Philadelphia+PA,2160.5,31.3
491,Lehi+UT,422,Pittsburgh+PA,1862.8,27
491,Lehi+UT,423,Levittown+PA,2177,31.5
491,Lehi+UT,429,Harrisburg+PA,2060.6,30
491,Lehi+UT,441,Providence+RI,2378.8,34.7
491,Lehi+UT,451,Charleston+SC,2199.3,32.1
491,Lehi+UT,452,Greenville+SC,1995.2,28.9
491,Lehi+UT,459,Columbia+SC,2089.9,30.5
491,Lehi+UT,460,Sioux+Falls+SD,1024.8,14.8
491,Lehi+UT,471,Memphis+TN,1540.5,22.6
491,Lehi+UT,472,Nashville+TN,1651.7,23.4
491,Lehi+UT,473,Knoxville+TN,1828.2,26.2
491,Lehi+UT,479,Chattanooga+TN,1782.7,26.2
491,Lehi+UT,481,Austin+TX,1262.1,20.4
491,Lehi+UT,482,Beaumont+TX,1495.2,23.2
491,Lehi+UT,483,Corpus+Christi+TX,1423.5,21.9
491,Lehi+UT,484,Arlington+TX,1201.9,18.9
491,Lehi+UT,485,El+Paso+TX,834.9,13
491,Lehi+UT,486,Houston+TX,1448.8,21.7
491,Lehi+UT,487,Laredo+TX,1350.8,21.4
491,Lehi+UT,488,Selma+TX,1285.6,19.6
491,Lehi+UT,489,Amarillo+TX,853.4,13.5
491,Lehi+UT,491,Lehi+UT,32.5,0.5
491,Lehi+UT,499,Ogden+UT,65,1
491,Lehi+UT,500,Burlington+VT,2301.6,34.9
491,Lehi+UT,511,Richmond+VA,2164.3,31
491,Lehi+UT,512,Norfolk+VA,2256.3,32.5
491,Lehi+UT,513,Crystal+City+VA,2107,31.1
491,Lehi+UT,519,Charlottesville+VA,2096.2,30.5
491,Lehi+UT,531,Tukwila+WA,869.7,12.8
491,Lehi+UT,532,Vancouver+WA,796.3,11.6
491,Lehi+UT,539,Spokane+WA,748,10.7
491,Lehi+UT,540,Charleston+WV,1848.7,27.1
491,Lehi+UT,551,Greenfield+WI,1448.9,20.6
491,Lehi+UT,559,Madison+WI,1378,19.9
491,Lehi+UT,560,Wheatland+WY,465.9,6.8
499,Ogden+UT,11,Birmingham+AL,1813,26.3
499,Ogden+UT,12,Mobile+AL,1915.9,28.4
499,Ogden+UT,19,Montgomery+AL,1901.5,28.1
499,Ogden+UT,20,Anchorage+AK,2941.9,49.6
499,Ogden+UT,41,Phoenix+AZ,699.1,10.6
499,Ogden+UT,42,Tucson+AZ,815.3,12.1
499,Ogden+UT,49,Flagstaff+AZ,554.9,8.5
499,Ogden+UT,50,Little+Rock+AR,1471.2,21
499,Ogden+UT,61,Compton+CA,730.5,10.2
499,Ogden+UT,62,Sacramento+CA,683.1,9.7
499,Ogden+UT,63,San+Diego+CA,786.1,11.7
499,Ogden+UT,64,Milbrae+CA,782.1,11.5
499,Ogden+UT,65,Fresno+CA,850.3,12.1
499,Ogden+UT,69,Bakersfield+CA,740.7,10.9
499,Ogden+UT,81,Denver+CO,515.1,7.5
499,Ogden+UT,89,Colorado+Springs+CO,583.4,8.8
499,Ogden+UT,91,Hartford+CT,2268.9,32.9
499,Ogden+UT,92,Stamford+CT,2205,31.8
499,Ogden+UT,99,New+Haven+CT,2246,33.9
499,Ogden+UT,101,Wilmington+DE,2130.5,31
499,Ogden+UT,109,Dover+DE,2160.6,31.8
499,Ogden+UT,111,Washington+DC,2077.9,30.1
499,Ogden+UT,121,Jacksonville+FL,2212.8,31.5
499,Ogden+UT,122,North+Miami+FL,2522.5,35.6
499,Ogden+UT,123,Deltona+FL,2324,34
499,Ogden+UT,124,Tampa+FL,2321.3,33.1
499,Ogden+UT,129,Tallahassee+FL,2052.4,30.8
499,Ogden+UT,131,Atlanta+GA,1867.3,27.6
499,Ogden+UT,132,Savannah+GA,2113.7,30.3
499,Ogden+UT,139,Columbus+GA,1970.7,28.3
499,Ogden+UT,160,Boise+ID,305,4.4
499,Ogden+UT,171,Chicago+IL,1391.7,20.3
499,Ogden+UT,172,St.+Louis+MO,1314.2,18.9
499,Ogden+UT,179,Bloomington+IL,1360.8,19.7
499,Ogden+UT,181,Gary+IN,1407.8,20.3
499,Ogden+UT,182,Indianapolis+IN,1535.9,21.9
499,Ogden+UT,183,Fort+Wayne+IN,1538.7,22.9
499,Ogden+UT,189,Terre+Haute+IN,1439.8,21.2
499,Ogden+UT,190,Des+Moines+IA,1060.2,14.9
499,Ogden+UT,201,Kansas+City+KS,1064,15.4
499,Ogden+UT,202,Wichita+KS,1022.8,14.2
499,Ogden+UT,209,Salina+KS,936.9,13
499,Ogden+UT,211,Covington+KY,1646.5,23.7
499,Ogden+UT,212,Louisville+KY,1572.5,23.1
499,Ogden+UT,219,Lexington+KY,1649.7,24.1
499,Ogden+UT,221,Baton+Rouge+LA,1734,25.8
499,Ogden+UT,222,Lake+Charles+LA,1644.8,24.2
499,Ogden+UT,223,New+Orleans+LA,1810.8,27
499,Ogden+UT,229,Shreveport+LA,1464.7,21.9
499,Ogden+UT,230,Portland+ME,2459.4,35.4
499,Ogden+UT,241,Baltimore+MD,2078.2,30.4
499,Ogden+UT,242,Hyattsville+MD,2074.4,30.2
499,Ogden+UT,249,La+Plata+MD,2113,30.6
499,Ogden+UT,251,Boston+MA,2359.7,34.6
499,Ogden+UT,259,Worcester+MA,2322.1,33.5
499,Ogden+UT,261,Detroit+MI,1658.1,23.9
499,Ogden+UT,262,Grand+Rapids+MI,1554.3,22.7
499,Ogden+UT,269,Lansing+MI,1593.5,22.5
499,Ogden+UT,271,Minneapolis+MN,1226.7,18
499,Ogden+UT,279,Saint+Paul+MN,1236.2,17.8
499,Ogden+UT,280,Jackson+MS,1725.7,24.7
499,Ogden+UT,291,Kansas+City+MO,1067.5,15.4
499,Ogden+UT,299,Springfield+MO,1232.5,17.8
499,Ogden+UT,300,Billings+MT,520.4,8
499,Ogden+UT,311,Omaha+NE,926.1,12.9
499,Ogden+UT,319,Lincoln+NE,876.5,12.6
499,Ogden+UT,321,Las+Vegas+NV,456.7,6.2
499,Ogden+UT,329,Reno+NV,552.2,7.7
499,Ogden+UT,331,Manchester+NH,2393.4,35.4
499,Ogden+UT,339,Concord+NH,2338.9,35.3
499,Ogden+UT,341,Newark+NJ,2158.1,31.2
499,Ogden+UT,342,Trenton+NJ,2157.2,31
499,Ogden+UT,350,Albuquerque+NM,634.4,10.5
499,Ogden+UT,361,Albany+NY,2193.5,32.7
499,Ogden+UT,362,Buffalo+NY,1909.3,28
499,Ogden+UT,363,Brooklyn+NY,2172.4,32.2
499,Ogden+UT,364,Rochester+NY,1979.7,28.5
499,Ogden+UT,369,Syracuse+NY,2056.1,29.6
499,Ogden+UT,371,Charlotte+NC,2026,29.8
499,Ogden+UT,372,Kernersville+NC,2043,29.6
499,Ogden+UT,373,Cary+NC,2130.3,31.3
499,Ogden+UT,379,Asheville+NC,1912.2,28.7
499,Ogden+UT,380,Fargo+ND,1126.4,16.6
499,Ogden+UT,391,Cincinnati+OH,1645,23.7
499,Ogden+UT,392,Cleveland+OH,1720.6,25.1
499,Ogden+UT,393,Columbus+OH,1711.4,24.5
499,Ogden+UT,394,Dayton+OH,1632.3,23.8
499,Ogden+UT,399,Toledo+OH,1623.1,23.2
499,Ogden+UT,401,Oklahoma+City+OK,1181.6,16.4
499,Ogden+UT,402,Tulsa+OK,1196.5,16.7
499,Ogden+UT,409,Lawton+OK,1139.1,17.2
499,Ogden+UT,411,Tigard+OR,739.3,10.6
499,Ogden+UT,419,Eugene+OR,746.2,11.9
499,Ogden+UT,421,Philadelphia+PA,2136.4,30.9
499,Ogden+UT,422,Pittsburgh+PA,1838.7,26.4
499,Ogden+UT,423,Levittown+PA,2151.6,31.6
499,Ogden+UT,429,Harrisburg+PA,2034.2,29.6
499,Ogden+UT,441,Providence+RI,2354.7,34
499,Ogden+UT,451,Charleston+SC,2168.9,31.6
499,Ogden+UT,452,Greenville+SC,1964.9,28.6
499,Ogden+UT,459,Columbia+SC,2059.5,30
499,Ogden+UT,460,Sioux+Falls+SD,999.7,14.2
499,Ogden+UT,471,Memphis+TN,1517.6,23
499,Ogden+UT,472,Nashville+TN,1621.7,23.8
499,Ogden+UT,473,Knoxville+TN,1797.9,25.8
499,Ogden+UT,479,Chattanooga+TN,1752.3,25.8
499,Ogden+UT,481,Austin+TX,1326.1,21.2
499,Ogden+UT,482,Beaumont+TX,1588.3,23.9
499,Ogden+UT,483,Corpus+Christi+TX,1487.4,23
499,Ogden+UT,484,Arlington+TX,1295,19.7
499,Ogden+UT,485,El+Paso+TX,898.8,13.9
499,Ogden+UT,486,Houston+TX,1541.8,22.4
499,Ogden+UT,487,Laredo+TX,1414.7,22.4
499,Ogden+UT,488,Selma+TX,1349.6,20.5
499,Ogden+UT,489,Amarillo+TX,925.3,14.3
499,Ogden+UT,491,Lehi+UT,65,1
499,Ogden+UT,499,Ogden+UT,32.5,0.5
499,Ogden+UT,500,Burlington+VT,2275.2,34.5
499,Ogden+UT,511,Richmond+VA,2134.1,30.7
499,Ogden+UT,512,Norfolk+VA,2226.4,32.1
499,Ogden+UT,513,Crystal+City+VA,2080.6,30.7
499,Ogden+UT,519,Charlottesville+VA,2065.9,30
499,Ogden+UT,531,Tukwila+WA,808.1,11.5
499,Ogden+UT,532,Vancouver+WA,734.8,10.5
499,Ogden+UT,539,Spokane+WA,686.5,9.5
499,Ogden+UT,540,Charleston+WV,1818.3,26.7
499,Ogden+UT,551,Greenfield+WI,1422.5,20.2
499,Ogden+UT,559,Madison+WI,1351.8,19.7
499,Ogden+UT,560,Wheatland+WY,440.8,6.4
500,Burlington+VT,11,Birmingham+AL,1233,18.8
500,Burlington+VT,12,Mobile+AL,1484.9,22.2
500,Burlington+VT,19,Montgomery+AL,1311.9,20
500,Burlington+VT,20,Anchorage+AK,4251.2,73.8
500,Burlington+VT,41,Phoenix+AZ,2563.7,38.8
500,Burlington+VT,42,Tucson+AZ,2555.4,38.7
500,Burlington+VT,49,Flagstaff+AZ,2467.8,37
500,Burlington+VT,50,Little+Rock+AR,1418.6,22
500,Burlington+VT,61,Compton+CA,2907.2,43.3
500,Burlington+VT,62,Sacramento+CA,2927.6,44
500,Burlington+VT,63,San+Diego+CA,2960.1,43.9
500,Burlington+VT,64,Milbrae+CA,3026.4,45.5
500,Burlington+VT,65,Fresno+CA,3023.6,44.9
500,Burlington+VT,69,Bakersfield+CA,2914.9,44.3
500,Burlington+VT,81,Denver+CO,1887.2,28.7
500,Burlington+VT,89,Colorado+Springs+CO,1932.2,29.4
500,Burlington+VT,91,Hartford+CT,235.6,3.6
500,Burlington+VT,92,Stamford+CT,310.4,4.8
500,Burlington+VT,99,New+Haven+CT,272.4,4.2
500,Burlington+VT,101,Wilmington+DE,408.9,6.9
500,Burlington+VT,109,Dover+DE,455.1,7.6
500,Burlington+VT,111,Washington+DC,512.3,8.7
500,Burlington+VT,121,Jacksonville+FL,1225.6,18.5
500,Burlington+VT,122,North+Miami+FL,1562.9,23.2
500,Burlington+VT,123,Deltona+FL,1339.4,20.1
500,Burlington+VT,124,Tampa+FL,1421.5,21.6
500,Burlington+VT,129,Tallahassee+FL,1386.8,20.8
500,Burlington+VT,131,Atlanta+GA,1152.2,18.1
500,Burlington+VT,132,Savannah+GA,1094.4,16.7
500,Burlington+VT,139,Columbus+GA,1258.6,19.3
500,Burlington+VT,160,Boise+ID,2577.9,38.7
500,Burlington+VT,171,Chicago+IL,898,14.8
500,Burlington+VT,172,St.+Louis+MO,1107.2,17.5
500,Burlington+VT,179,Bloomington+IL,1004.8,16.3
500,Burlington+VT,181,Gary+IN,870.1,14.3
500,Burlington+VT,182,Indianapolis+IN,865,14
500,Burlington+VT,183,Fort+Wayne+IN,758.4,12.6
500,Burlington+VT,189,Terre+Haute+IN,941.4,15.1
500,Burlington+VT,190,Des+Moines+IA,1215.6,19.3
500,Burlington+VT,201,Kansas+City+KS,1350,21
500,Burlington+VT,202,Wichita+KS,1542.2,23.8
500,Burlington+VT,209,Salina+KS,1520.6,23.5
500,Burlington+VT,211,Covington+KY,802.5,13.1
500,Burlington+VT,212,Louisville+KY,899.2,14.5
500,Burlington+VT,219,Lexington+KY,882.8,14.3
500,Burlington+VT,221,Baton+Rouge+LA,1630.8,24.6
500,Burlington+VT,222,Lake+Charles+LA,1756.6,26.3
500,Burlington+VT,223,New+Orleans+LA,1576.5,23.7
500,Burlington+VT,229,Shreveport+LA,1628.3,25.1
500,Burlington+VT,230,Portland+ME,257.3,3.9
500,Burlington+VT,241,Baltimore+MD,477.9,7.9
500,Burlington+VT,242,Hyattsville+MD,505.9,8.4
500,Burlington+VT,249,La+Plata+MD,539.5,9.1
500,Burlington+VT,251,Boston+MA,215.8,3.3
500,Burlington+VT,259,Worcester+MA,235.7,3.6
500,Burlington+VT,261,Detroit+MI,656.3,10.2
500,Burlington+VT,262,Grand+Rapids+MI,787.1,11.8
500,Burlington+VT,269,Lansing+MI,729.2,11
500,Burlington+VT,271,Minneapolis+MN,1310.6,20.9
500,Burlington+VT,279,Saint+Paul+MN,1302.8,20.8
500,Burlington+VT,280,Jackson+MS,1469,22.2
500,Burlington+VT,291,Kansas+City+MO,1346.5,21
500,Burlington+VT,299,Springfield+MO,1322.4,20.7
500,Burlington+VT,300,Billings+MT,2143,32.4
500,Burlington+VT,311,Omaha+NE,1354.3,21.3
500,Burlington+VT,319,Lincoln+NE,1403.2,22.1
500,Burlington+VT,321,Las+Vegas+NV,2631,39.2
500,Burlington+VT,329,Reno+NV,2796.7,41.9
500,Burlington+VT,331,Manchester+NH,165.6,2.5
500,Burlington+VT,339,Concord+NH,154.6,2.4
500,Burlington+VT,341,Newark+NJ,294.9,5.3
500,Burlington+VT,342,Trenton+NJ,353,6.1
500,Burlington+VT,350,Albuquerque+NM,2145.6,32.9
500,Burlington+VT,361,Albany+NY,149.4,3
500,Burlington+VT,362,Buffalo+NY,373.2,6.8
500,Burlington+VT,363,Brooklyn+NY,351.1,5.7
500,Burlington+VT,364,Rochester+NY,308.7,5.8
500,Burlington+VT,369,Syracuse+NY,227,4.6
500,Burlington+VT,371,Charlotte+NC,915.4,14.3
500,Burlington+VT,372,Kernersville+NC,827,13.4
500,Burlington+VT,373,Cary+NC,806.3,12.7
500,Burlington+VT,379,Asheville+NC,962,15.3
500,Burlington+VT,380,Fargo+ND,1545.3,24.3
500,Burlington+VT,391,Cincinnati+OH,798.1,13
500,Burlington+VT,392,Cleveland+OH,555.2,9.5
500,Burlington+VT,393,Columbus+OH,691.2,11.4
500,Burlington+VT,394,Dayton+OH,761,12.5
500,Burlington+VT,399,Toledo+OH,670.4,11.2
500,Burlington+VT,401,Oklahoma+City+OK,1604.7,24.7
500,Burlington+VT,402,Tulsa+OK,1500.3,23.2
500,Burlington+VT,409,Lawton+OK,1690.2,25.9
500,Burlington+VT,411,Tigard+OR,3011.1,45.2
500,Burlington+VT,419,Eugene+OR,3019.1,46.2
500,Burlington+VT,421,Philadelphia+PA,383.3,6.6
500,Burlington+VT,422,Pittsburgh+PA,581.2,9.8
500,Burlington+VT,423,Levittown+PA,362.8,6.2
500,Burlington+VT,429,Harrisburg+PA,441.1,7.3
500,Burlington+VT,441,Providence+RI,264,4.1
500,Burlington+VT,451,Charleston+SC,1051.6,16.2
500,Burlington+VT,452,Greenville+SC,1009,15.7
500,Burlington+VT,459,Columbia+SC,998.3,15.4
500,Burlington+VT,460,Sioux+Falls+SD,1476.1,23.2
500,Burlington+VT,471,Memphis+TN,1282,20
500,Burlington+VT,472,Nashville+TN,1073.6,17
500,Burlington+VT,473,Knoxville+TN,977.7,15.1
500,Burlington+VT,479,Chattanooga+TN,1088,16.7
500,Burlington+VT,481,Austin+TX,1925.8,29.6
500,Burlington+VT,482,Beaumont+TX,1816.4,27.2
500,Burlington+VT,483,Corpus+Christi+TX,2105.4,31.4
500,Burlington+VT,484,Arlington+TX,1751.2,27.1
500,Burlington+VT,485,El+Paso+TX,2319,34.9
500,Burlington+VT,486,Houston+TX,1898.6,28.3
500,Burlington+VT,487,Laredo+TX,2162.8,32.8
500,Burlington+VT,488,Selma+TX,1989.4,30.2
500,Burlington+VT,489,Amarillo+TX,1864.3,28.7
500,Burlington+VT,491,Lehi+UT,2301.6,34.9
500,Burlington+VT,499,Ogden+UT,2275.2,34.5
500,Burlington+VT,500,Burlington+VT,74.7,1.5
500,Burlington+VT,511,Richmond+VA,628.5,10.2
500,Burlington+VT,512,Norfolk+VA,649.4,11.2
500,Burlington+VT,513,Crystal+City+VA,516.6,8.6
500,Burlington+VT,519,Charlottesville+VA,628.3,10.6
500,Burlington+VT,531,Tukwila+WA,2969.4,44.7
500,Burlington+VT,532,Vancouver+WA,3006.6,45.1
500,Burlington+VT,539,Spokane+WA,2688.5,40.5
500,Burlington+VT,540,Charleston+WV,802.1,12.6
500,Burlington+VT,551,Greenfield+WI,986.7,16.1
500,Burlington+VT,559,Madison+WI,1045.3,17.2
500,Burlington+VT,560,Wheatland+WY,1900.1,29.2
511,Richmond+VA,11,Birmingham+AL,676.7,9.9
511,Richmond+VA,12,Mobile+AL,858.1,12.4
511,Richmond+VA,19,Montgomery+AL,690.1,10.2
511,Richmond+VA,20,Anchorage+AK,4368.1,72.6
511,Richmond+VA,41,Phoenix+AZ,2295.1,32.7
511,Richmond+VA,42,Tucson+AZ,2226.2,32.3
511,Richmond+VA,49,Flagstaff+AZ,2152.7,30.8
511,Richmond+VA,50,Little+Rock+AR,961.9,14.1
511,Richmond+VA,61,Compton+CA,2622.7,37.7
511,Richmond+VA,62,Sacramento+CA,2786.3,40.8
511,Richmond+VA,63,San+Diego+CA,2634.3,38
511,Richmond+VA,64,Milbrae+CA,2885.2,42.3
511,Richmond+VA,65,Fresno+CA,2742.6,39.5
511,Richmond+VA,69,Bakersfield+CA,2632.9,38.7
511,Richmond+VA,81,Denver+CO,1670.2,23.9
511,Richmond+VA,89,Colorado+Springs+CO,1652.9,23.9
511,Richmond+VA,91,Hartford+CT,456.9,7.6
511,Richmond+VA,92,Stamford+CT,371.9,6.9
511,Richmond+VA,99,New+Haven+CT,421.5,7.5
511,Richmond+VA,101,Wilmington+DE,216.6,4.5
511,Richmond+VA,109,Dover+DE,204.2,3.4
511,Richmond+VA,111,Washington+DC,120.4,2.7
511,Richmond+VA,121,Jacksonville+FL,598.1,8.2
511,Richmond+VA,122,North+Miami+FL,935,12.8
511,Richmond+VA,123,Deltona+FL,711.1,9.9
511,Richmond+VA,124,Tampa+FL,794.7,11.6
511,Richmond+VA,129,Tallahassee+FL,760,10.9
511,Richmond+VA,131,Atlanta+GA,530.4,8
511,Richmond+VA,132,Savannah+GA,467.6,6.7
511,Richmond+VA,139,Columbus+GA,637.7,9.3
511,Richmond+VA,160,Boise+ID,2435.6,35.3
511,Richmond+VA,171,Chicago+IL,799.4,11.9
511,Richmond+VA,172,St.+Louis+MO,821.4,12.1
511,Richmond+VA,179,Bloomington+IL,802.1,12.1
511,Richmond+VA,181,Gary+IN,770.3,11.4
511,Richmond+VA,182,Indianapolis+IN,627.4,9.3
511,Richmond+VA,183,Fort+Wayne+IN,658.2,10.1
511,Richmond+VA,189,Terre+Haute+IN,704.1,10.7
511,Richmond+VA,190,Des+Moines+IA,1104.6,16.2
511,Richmond+VA,201,Kansas+City+KS,1070.9,15.2
511,Richmond+VA,202,Wichita+KS,1264.8,18.6
511,Richmond+VA,209,Salina+KS,1241.3,18.2
511,Richmond+VA,211,Covington+KY,511.7,7.9
511,Richmond+VA,212,Louisville+KY,562.6,8.3
511,Richmond+VA,219,Lexington+KY,491.7,7.3
511,Richmond+VA,221,Baton+Rouge+LA,1054.4,15.3
511,Richmond+VA,222,Lake+Charles+LA,1180.7,16.6
511,Richmond+VA,223,New+Orleans+LA,999,14.6
511,Richmond+VA,229,Shreveport+LA,1141.5,16.7
511,Richmond+VA,230,Portland+ME,654.3,10.9
511,Richmond+VA,241,Baltimore+MD,154,2.5
511,Richmond+VA,242,Hyattsville+MD,117.7,1.8
511,Richmond+VA,249,La+Plata+MD,87.2,1.5
511,Richmond+VA,251,Boston+MA,555.6,8.6
511,Richmond+VA,259,Worcester+MA,506.9,8.9
511,Richmond+VA,261,Detroit+MI,627.8,11
511,Richmond+VA,262,Grand+Rapids+MI,756.4,11.2
511,Richmond+VA,269,Lansing+MI,689.4,10.5
511,Richmond+VA,271,Minneapolis+MN,1211.4,18.3
511,Richmond+VA,279,Saint+Paul+MN,1212.7,18.2
511,Richmond+VA,280,Jackson+MS,911.7,13
511,Richmond+VA,291,Kansas+City+MO,1067.5,15.2
511,Richmond+VA,299,Springfield+MO,1036.6,15.3
511,Richmond+VA,300,Billings+MT,2043.1,29.7
511,Richmond+VA,311,Omaha+NE,1255.2,18.1
511,Richmond+VA,319,Lincoln+NE,1261.7,18.8
511,Richmond+VA,321,Las+Vegas+NV,2415.8,34.4
511,Richmond+VA,329,Reno+NV,2655.3,38.5
511,Richmond+VA,331,Manchester+NH,589.3,9.6
511,Richmond+VA,339,Concord+NH,604.5,10
511,Richmond+VA,341,Newark+NJ,333.2,5.4
511,Richmond+VA,342,Trenton+NJ,276.9,5.4
511,Richmond+VA,350,Albuquerque+NM,1830,26.8
511,Richmond+VA,361,Albany+NY,480.6,7.4
511,Richmond+VA,362,Buffalo+NY,482.7,8.2
511,Richmond+VA,363,Brooklyn+NY,347.9,5.6
511,Richmond+VA,364,Rochester+NY,482.9,8.7
511,Richmond+VA,369,Syracuse+NY,473.3,8.2
511,Richmond+VA,371,Charlotte+NC,291,4.4
511,Richmond+VA,372,Kernersville+NC,218.4,3.2
511,Richmond+VA,373,Cary+NC,166.3,2.7
511,Richmond+VA,379,Asheville+NC,372.4,5.7
511,Richmond+VA,380,Fargo+ND,1440.5,21.6
511,Richmond+VA,391,Cincinnati+OH,514.4,8
511,Richmond+VA,392,Cleveland+OH,472,7.2
511,Richmond+VA,393,Columbus+OH,478.7,7.4
511,Richmond+VA,394,Dayton+OH,509.7,7.6
511,Richmond+VA,399,Toledo+OH,569.9,9.4
511,Richmond+VA,401,Oklahoma+City+OK,1290.5,18.5
511,Richmond+VA,402,Tulsa+OK,1214.5,17.8
511,Richmond+VA,409,Lawton+OK,1369.7,19.6
511,Richmond+VA,411,Tigard+OR,2869.8,42.2
511,Richmond+VA,419,Eugene+OR,2876.8,43
511,Richmond+VA,421,Philadelphia+PA,255.4,4.1
511,Richmond+VA,422,Pittsburgh+PA,344.4,5.3
511,Richmond+VA,423,Levittown+PA,287.7,4.8
511,Richmond+VA,429,Harrisburg+PA,219.8,3.6
511,Richmond+VA,441,Providence+RI,521.5,8.9
511,Richmond+VA,451,Charleston+SC,423.5,6.1
511,Richmond+VA,452,Greenville+SC,387.9,5.6
511,Richmond+VA,459,Columbia+SC,370.7,5.3
511,Richmond+VA,460,Sioux+Falls+SD,1386.2,20.7
511,Richmond+VA,471,Memphis+TN,824.7,12.1
511,Richmond+VA,472,Nashville+TN,614.2,9
511,Richmond+VA,473,Knoxville+TN,435.4,6.2
511,Richmond+VA,479,Chattanooga+TN,545.6,8
511,Richmond+VA,481,Austin+TX,1472.1,21.8
511,Richmond+VA,482,Beaumont+TX,1239.9,17.9
511,Richmond+VA,483,Corpus+Christi+TX,1531.3,22.8
511,Richmond+VA,484,Arlington+TX,1297.4,19.2
511,Richmond+VA,485,El+Paso+TX,1911,27.5
511,Richmond+VA,486,Houston+TX,1322.9,18.6
511,Richmond+VA,487,Laredo+TX,1633.7,23.3
511,Richmond+VA,488,Selma+TX,1510.8,22.1
511,Richmond+VA,489,Amarillo+TX,1548.8,22.7
511,Richmond+VA,491,Lehi+UT,2164.3,31
511,Richmond+VA,499,Ogden+UT,2134.1,30.7
511,Richmond+VA,500,Burlington+VT,628.5,10.2
511,Richmond+VA,511,Richmond+VA,36,0.6
511,Richmond+VA,512,Norfolk+VA,93.3,1.6
511,Richmond+VA,513,Crystal+City+VA,107.2,1.7
511,Richmond+VA,519,Charlottesville+VA,72.1,1.1
511,Richmond+VA,531,Tukwila+WA,2878.3,42.2
511,Richmond+VA,532,Vancouver+WA,2865.3,42.1
511,Richmond+VA,539,Spokane+WA,2597.3,38
511,Richmond+VA,540,Charleston+WV,316.7,4.8
511,Richmond+VA,551,Greenfield+WI,901.9,13
511,Richmond+VA,559,Madison+WI,955.4,14.4
511,Richmond+VA,560,Wheatland+WY,1758.8,26.1
512,Norfolk+VA,11,Birmingham+AL,740.8,10.7
512,Norfolk+VA,12,Mobile+AL,916.9,13.1
512,Norfolk+VA,19,Montgomery+AL,748.9,10.8
512,Norfolk+VA,20,Anchorage+AK,4454.1,74
512,Norfolk+VA,41,Phoenix+AZ,2388.2,34
512,Norfolk+VA,42,Tucson+AZ,2326.4,32.7
512,Norfolk+VA,49,Flagstaff+AZ,2244.7,32.3
512,Norfolk+VA,50,Little+Rock+AR,1053.9,15.6
512,Norfolk+VA,61,Compton+CA,2714.6,39.2
512,Norfolk+VA,62,Sacramento+CA,2878.8,41.6
512,Norfolk+VA,63,San+Diego+CA,2734.6,38.4
512,Norfolk+VA,64,Milbrae+CA,2977.1,43.8
512,Norfolk+VA,65,Fresno+CA,2834.6,41.4
512,Norfolk+VA,69,Bakersfield+CA,2724.9,40.2
512,Norfolk+VA,81,Denver+CO,1762.2,25.3
512,Norfolk+VA,89,Colorado+Springs+CO,1743.7,26
512,Norfolk+VA,91,Hartford+CT,477.8,8.1
512,Norfolk+VA,92,Stamford+CT,401.6,7.5
512,Norfolk+VA,99,New+Haven+CT,442.3,8.6
512,Norfolk+VA,101,Wilmington+DE,246.3,4.5
512,Norfolk+VA,109,Dover+DE,196.8,3.9
512,Norfolk+VA,111,Washington+DC,195.2,3.3
